target_attribute,bal_acc,auc,regime,debiased_concept,method,debias_layer,ba_raw,delta_ba,n_iterations,n_layers
pointy_nose,0.5174616116320152,0.54097024052181,raw,none,none,-1,,,,
receding_hairline,0.52049436795995,0.5512359198998749,raw,none,none,-1,,,,
rosy_cheeks,0.6947818263607737,0.7764282501124606,raw,none,none,-1,,,,
sideburns,0.694683908045977,0.7965158045977011,raw,none,none,-1,,,,
smiling,0.7955285851165761,0.9463430213989141,raw,none,none,-1,,,,
straight_hair,0.4405255878284924,0.4475795297372061,raw,none,none,-1,,,,
wavy_hair,0.5791547764641934,0.5833673053403996,raw,none,none,-1,,,,
wearing_earrings,0.735593220338983,0.8561440677966101,raw,none,none,-1,,,,
wearing_hat,0.9219660837307896,0.9809220985691574,raw,none,none,-1,,,,
wearing_lipstick,0.45062771607918883,0.48804925156929024,raw,none,none,-1,,,,
wearing_necklace,0.6017720895889737,0.6564115185823283,raw,none,none,-1,,,,
wearing_necktie,0.6159730979403111,0.662715426649853,raw,none,none,-1,,,,
young,0.8726900031535794,0.9482812992746767,raw,none,none,-1,,,,
5_o_clock_shadow,0.5694971897311256,0.5781558559927086,single,bald,diff_means,0,0.5632690262798117,0.0062281634513139394,,
arched_eyebrows,0.609375,0.6219308035714286,single,bald,diff_means,0,0.6026785714285714,0.006696428571428603,,
attractive,0.5101490132903745,0.661377366089408,single,bald,diff_means,0,0.512766814337495,-0.002617801047120505,,
bags_under_eyes,0.5214109347442681,0.5154144620811288,single,bald,diff_means,0,0.5171781305114639,0.004232804232804255,,
bald,0.73828125,0.85772705078125,single,bald,diff_means,0,0.73828125,0.0,,
bangs,0.7555514088449338,0.8025751072961373,single,bald,diff_means,0,0.7534054860981526,0.0021459227467811592,,
big_lips,0.4042668840875119,0.44421796439733663,single,bald,diff_means,0,0.4087511890202473,-0.004484304932735439,,
big_nose,0.6004897459442914,0.6598714416896234,single,bald,diff_means,0,0.5955004591368228,0.004989286807468574,,
black_hair,0.6970551378446115,0.8619987468671679,single,bald,diff_means,0,0.6770050125313283,0.020050125313283207,,
