target_attribute,bal_acc,auc,regime,debiased_concept,method,debias_layer,ba_raw,delta_ba,n_iterations,n_layers
gray_hair,0.8106493506493506,0.8846753246753246,single,eyeglasses,diff_means,1,0.8106493506493506,0.0,,
heavy_makeup,0.5327433628318584,0.5436578171091446,single,eyeglasses,diff_means,1,0.5327433628318584,0.0,,
high_cheekbones,0.4813122660067263,0.37661019100196713,single,eyeglasses,diff_means,1,0.47804429215051714,0.0032679738562091387,,
male,0.9733727810650887,0.9662653880160511,single,eyeglasses,diff_means,1,0.9733727810650887,0.0,,
mouth_slightly_open,0.5230295566502463,0.5581896551724138,single,eyeglasses,diff_means,1,0.5359605911330049,-0.012931034482758563,,
mustache,0.7235634958957026,0.8308788025108643,single,eyeglasses,diff_means,1,0.7235634958957026,0.0,,
narrow_eyes,0.5625,0.5423387096774194,single,eyeglasses,diff_means,1,0.5625,0.0,,
no_beard,0.5822666367243057,0.5418818773860319,single,eyeglasses,diff_means,1,0.5822666367243057,0.0,,
oval_face,0.48116504854368936,0.4263106796116504,single,eyeglasses,diff_means,1,0.48116504854368936,0.0,,
pale_skin,0.5334716459197787,0.6738589211618258,single,eyeglasses,diff_means,1,0.5313969571230982,0.0020746887966804906,,
pointy_nose,0.4480252764612954,0.5110057925223803,single,eyeglasses,diff_means,1,0.4527646129541864,-0.004739336492890989,,
receding_hairline,0.5307692307692308,0.571945701357466,single,eyeglasses,diff_means,1,0.540530058177117,-0.009760827407886197,,
rosy_cheeks,0.6085365853658536,0.7113821138211383,single,eyeglasses,diff_means,1,0.6085365853658536,0.0,,
sideburns,0.6846011131725418,0.784786641929499,single,eyeglasses,diff_means,1,0.6846011131725418,0.0,,
smiling,0.8533823079277625,0.9555555555555556,single,eyeglasses,diff_means,1,0.8533823079277625,0.0,,
straight_hair,0.6095238095238096,0.6026342451874367,single,eyeglasses,diff_means,1,0.6095238095238096,0.0,,
wavy_hair,0.5412589262099974,0.5820329718769285,single,eyeglasses,diff_means,1,0.5412589262099974,0.0,,
wearing_earrings,0.6734562607204116,0.7190180102915952,single,eyeglasses,diff_means,1,0.6824614065180103,-0.009005145797598701,,
wearing_hat,0.9046066041581737,0.9312406576980568,single,eyeglasses,diff_means,1,0.9046066041581737,0.0,,
wearing_lipstick,0.4375,0.389404296875,single,eyeglasses,diff_means,1,0.421875,0.015625,,
wearing_necklace,0.5135856380397865,0.5240174672489083,single,eyeglasses,diff_means,1,0.5299207504447678,-0.01633511240498131,,
wearing_necktie,0.5654078736270517,0.6254473651733926,single,eyeglasses,diff_means,1,0.5631247686042207,0.0022831050228310223,,
young,0.8102065988282454,0.8901017576318224,single,eyeglasses,diff_means,1,0.8066604995374653,0.0035460992907800915,,
5_o_clock_shadow,0.5193965517241379,0.5711206896551725,single,eyeglasses,diff_means,2,0.5193965517241379,0.0,,
arched_eyebrows,0.5567765567765568,0.5994328252392769,single,eyeglasses,diff_means,2,0.5626846272007562,-0.005908070424199385,,
attractive,0.5037742504409171,0.5729805996472663,single,eyeglasses,diff_means,2,0.5037742504409171,0.0,,
bags_under_eyes,0.49972497249724973,0.43133480014668135,single,eyeglasses,diff_means,2,0.49972497249724973,0.0,,
bald,0.7916786226685797,0.8854136776661885,single,eyeglasses,diff_means,2,0.7916786226685797,0.0,,
bangs,0.7911371237458193,0.8755852842809364,single,eyeglasses,diff_means,2,0.7911371237458193,0.0,,
big_lips,0.49097900029577046,0.4803312629399586,single,eyeglasses,diff_means,2,0.49339445923296854,-0.0024154589371980784,,
big_nose,0.5974025974025974,0.6035141329258977,single,eyeglasses,diff_means,2,0.6038961038961039,-0.006493506493506551,,
black_hair,0.7624356775300172,0.8747855917667239,single,eyeglasses,diff_means,2,0.7624356775300172,0.0,,
blond_hair,0.8239108409321175,0.9173252279635258,single,eyeglasses,diff_means,2,0.8239108409321175,0.0,,
blurry,0.6885245901639344,0.7544398907103825,single,eyeglasses,diff_means,2,0.6905737704918034,-0.002049180327868938,,
brown_hair,0.6754314444897405,0.8199483625492594,single,eyeglasses,diff_means,2,0.6731892920233727,0.0022421524663677195,,
bushy_eyebrows,0.5688311688311689,0.6062337662337662,single,eyeglasses,diff_means,2,0.5666666666666667,0.0021645021645022577,,
chubby,0.5684389140271493,0.6808069381598794,single,eyeglasses,diff_means,2,0.5684389140271493,0.0,,
double_chin,0.574460242232754,0.6624539231174302,single,eyeglasses,diff_means,2,0.5791995787256451,-0.004739336492891044,,
eyeglasses,0.89453125,0.9569091796875,single,eyeglasses,diff_means,2,0.890625,0.00390625,,
