regime,concept,method,layer,label,mmd2,abs_skew_pre,abs_skew_post,abs_kurt_pre,abs_kurt_post,delta_skew,delta_kurt
sequential,chubby,diff_means,5,neg,0.0,0.24090048670768738,0.23795007169246674,0.39896684885025024,0.40447863936424255,-0.002950415015220642,0.00551179051399231
sequential,chubby,diff_means,6,pos,0.009613285453983211,0.22968852519989014,0.2288474440574646,0.4027698338031769,0.4084097743034363,-0.0008410811424255371,0.005639940500259399
sequential,chubby,diff_means,6,neg,9.528122094693003e-05,0.22241729497909546,0.22513917088508606,0.3800361156463623,0.3865075707435608,0.0027218759059906006,0.006471455097198486
sequential,chubby,diff_means,7,pos,0.07522451936381191,0.2554449439048767,0.25153470039367676,0.44725310802459717,0.44085121154785156,-0.003910243511199951,-0.0064018964767456055
sequential,chubby,diff_means,7,neg,0.05418041957344766,0.23784378170967102,0.23463502526283264,0.43596380949020386,0.4298268258571625,-0.003208756446838379,-0.006136983633041382
sequential,chubby,diff_means,8,pos,0.004213938676497442,0.22770696878433228,0.22840647399425507,0.4125526547431946,0.41352272033691406,0.0006995052099227905,0.0009700655937194824
sequential,chubby,diff_means,8,neg,0.0,0.21845118701457977,0.21887940168380737,0.36314040422439575,0.360848605632782,0.0004282146692276001,-0.0022917985916137695
sequential,chubby,diff_means,9,pos,0.012557189182488937,0.20264899730682373,0.20256680250167847,0.35091525316238403,0.3524128794670105,-8.219480514526367e-05,0.0014976263046264648
sequential,chubby,diff_means,9,neg,0.00456952771652408,0.20753836631774902,0.21036899089813232,0.3589758574962616,0.3597240746021271,0.0028306245803833008,0.0007482171058654785
sequential,chubby,diff_means,10,pos,0.0023970552887213614,0.2205195277929306,0.21786749362945557,0.3763964772224426,0.37535345554351807,-0.0026520341634750366,-0.0010430216789245605
sequential,chubby,diff_means,10,neg,0.0,0.20175138115882874,0.20118750631809235,0.36376696825027466,0.36541634798049927,-0.0005638748407363892,0.0016493797302246094
sequential,chubby,diff_means,11,pos,0.0,0.19730232656002045,0.19442236423492432,0.3513101637363434,0.350821316242218,-0.0028799623250961304,-0.0004888474941253662
sequential,chubby,diff_means,11,neg,0.0,0.18886783719062805,0.18654736876487732,0.3467903137207031,0.3490489423274994,-0.0023204684257507324,0.0022586286067962646
sequential,chubby,diff_means,12,pos,0.0,0.19242043793201447,0.19139127433300018,0.34083592891693115,0.34097474813461304,-0.0010291635990142822,0.00013881921768188477
sequential,chubby,diff_means,12,neg,0.0,0.18579545617103577,0.18654999136924744,0.33659276366233826,0.33897078037261963,0.0007545351982116699,0.002378016710281372
sequential,chubby,diff_means,13,pos,0.0,0.19718500971794128,0.19780108332633972,0.347176730632782,0.34762877225875854,0.0006160736083984375,0.0004520416259765625
sequential,chubby,diff_means,13,neg,0.0,0.19393786787986755,0.192986398935318,0.35106000304222107,0.35113996267318726,-0.0009514689445495605,7.995963096618652e-05
sequential,chubby,diff_means,14,pos,0.0,0.2042025327682495,0.2046491503715515,0.34299105405807495,0.34424301981925964,0.00044661760330200195,0.0012519657611846924
sequential,chubby,diff_means,14,neg,0.0,0.19260765612125397,0.19279462099075317,0.363396018743515,0.36247122287750244,0.00018696486949920654,-0.0009247958660125732
sequential,chubby,diff_means,15,pos,0.0005065102722139336,0.18639089167118073,0.18573342263698578,0.3486681282520294,0.34917980432510376,-0.0006574690341949463,0.0005116760730743408
sequential,chubby,diff_means,15,neg,0.0,0.18524758517742157,0.18625964224338531,0.34181660413742065,0.34569254517555237,0.0010120570659637451,0.003875941038131714
sequential,chubby,diff_means,16,pos,0.0,0.19090229272842407,0.1920233815908432,0.3448077142238617,0.3422539234161377,0.0011210888624191284,-0.002553790807723999
