concept,method,debias_layer,downstream_layer,layers_after,label,mmd2
eyeglasses,diff_means,15,17,2,pos,0.0
eyeglasses,diff_means,15,17,2,neg,0.0034085014239302325
eyeglasses,diff_means,15,18,3,pos,0.0
eyeglasses,diff_means,15,18,3,neg,0.001252631434623952
eyeglasses,diff_means,15,19,4,pos,0.0
eyeglasses,diff_means,15,19,4,neg,0.00036000931372126566
eyeglasses,diff_means,15,20,5,pos,0.0
eyeglasses,diff_means,15,20,5,neg,0.00036910417218738445
eyeglasses,diff_means,15,21,6,pos,0.0
eyeglasses,diff_means,15,21,6,neg,0.0
eyeglasses,diff_means,15,22,7,pos,0.0
eyeglasses,diff_means,15,22,7,neg,0.0
eyeglasses,diff_means,15,23,8,pos,0.0
eyeglasses,diff_means,15,23,8,neg,0.0
eyeglasses,diff_means,16,16,0,pos,0.0025643796705783206
eyeglasses,diff_means,16,16,0,neg,0.0
eyeglasses,diff_means,16,17,1,pos,0.0016732039308013924
eyeglasses,diff_means,16,17,1,neg,0.0
eyeglasses,diff_means,16,18,2,pos,0.00021175124536054746
eyeglasses,diff_means,16,18,2,neg,0.0
eyeglasses,diff_means,16,19,3,pos,0.0
eyeglasses,diff_means,16,19,3,neg,0.0
eyeglasses,diff_means,16,20,4,pos,0.0
eyeglasses,diff_means,16,20,4,neg,0.0
eyeglasses,diff_means,16,21,5,pos,0.0
eyeglasses,diff_means,16,21,5,neg,0.0
eyeglasses,diff_means,16,22,6,pos,0.0
eyeglasses,diff_means,16,22,6,neg,0.0
eyeglasses,diff_means,16,23,7,pos,0.0
eyeglasses,diff_means,16,23,7,neg,0.0
eyeglasses,diff_means,17,17,0,pos,0.004867039785621197
eyeglasses,diff_means,17,17,0,neg,0.0
eyeglasses,diff_means,17,18,1,pos,0.0026018174278690243
eyeglasses,diff_means,17,18,1,neg,0.0
eyeglasses,diff_means,17,19,2,pos,0.0
eyeglasses,diff_means,17,19,2,neg,0.0
eyeglasses,diff_means,17,20,3,pos,0.0
eyeglasses,diff_means,17,20,3,neg,0.0
eyeglasses,diff_means,17,21,4,pos,0.0
eyeglasses,diff_means,17,21,4,neg,0.0
eyeglasses,diff_means,17,22,5,pos,0.0
eyeglasses,diff_means,17,22,5,neg,0.0
eyeglasses,diff_means,17,23,6,pos,0.0
eyeglasses,diff_means,17,23,6,neg,0.0
eyeglasses,diff_means,18,18,0,pos,0.009710130234199532
eyeglasses,diff_means,18,18,0,neg,0.00046043797796668784
eyeglasses,diff_means,18,19,1,pos,0.003783968705767249
eyeglasses,diff_means,18,19,1,neg,0.0
eyeglasses,diff_means,18,20,2,pos,0.0011956115240028264
eyeglasses,diff_means,18,20,2,neg,0.0007069633822438526
eyeglasses,diff_means,18,21,3,pos,0.0
eyeglasses,diff_means,18,21,3,neg,0.0
eyeglasses,diff_means,18,22,4,pos,0.0
eyeglasses,diff_means,18,22,4,neg,0.00018492695446292728
eyeglasses,diff_means,18,23,5,pos,0.0
eyeglasses,diff_means,18,23,5,neg,0.0
eyeglasses,diff_means,19,19,0,pos,0.016570906761621096
eyeglasses,diff_means,19,19,0,neg,0.00046412322836197895
eyeglasses,diff_means,19,20,1,pos,0.008903956317047212
eyeglasses,diff_means,19,20,1,neg,0.0007004303825370872
eyeglasses,diff_means,19,21,2,pos,0.0032117675164284876
eyeglasses,diff_means,19,21,2,neg,1.904804403829452e-05
eyeglasses,diff_means,19,22,3,pos,0.0
eyeglasses,diff_means,19,22,3,neg,0.0001937417707371658
eyeglasses,diff_means,19,23,4,pos,0.0
eyeglasses,diff_means,19,23,4,neg,0.0
eyeglasses,diff_means,20,20,0,pos,0.0061497468919955445
eyeglasses,diff_means,20,20,0,neg,0.0
eyeglasses,diff_means,20,21,1,pos,0.0015170732940874565
eyeglasses,diff_means,20,21,1,neg,3.315396594638642e-05
eyeglasses,diff_means,20,22,2,pos,0.0
eyeglasses,diff_means,20,22,2,neg,0.0
eyeglasses,diff_means,20,23,3,pos,0.0
eyeglasses,diff_means,20,23,3,neg,0.0
eyeglasses,diff_means,21,21,0,pos,0.003753560599868644
eyeglasses,diff_means,21,21,0,neg,7.977309143125666e-05
eyeglasses,diff_means,21,22,1,pos,0.0
eyeglasses,diff_means,21,22,1,neg,0.0
eyeglasses,diff_means,21,23,2,pos,0.0
eyeglasses,diff_means,21,23,2,neg,0.0
eyeglasses,diff_means,22,22,0,pos,0.008452958143424283
eyeglasses,diff_means,22,22,0,neg,0.0
eyeglasses,diff_means,22,23,1,pos,0.0005308081492159111
eyeglasses,diff_means,22,23,1,neg,0.0
eyeglasses,diff_means,23,23,0,pos,0.0002055063877115515
eyeglasses,diff_means,23,23,0,neg,0.0023350497169656315
eyeglasses,lr,0,0,0,pos,0.0
eyeglasses,lr,0,0,0,neg,0.0012983237689623284
eyeglasses,lr,0,1,1,pos,0.0
eyeglasses,lr,0,1,1,neg,0.0
eyeglasses,lr,0,2,2,pos,0.0
eyeglasses,lr,0,2,2,neg,0.0009358757312336596
eyeglasses,lr,0,3,3,pos,0.0
eyeglasses,lr,0,3,3,neg,0.0
eyeglasses,lr,0,4,4,pos,0.0
eyeglasses,lr,0,4,4,neg,0.0
eyeglasses,lr,0,5,5,pos,0.0
eyeglasses,lr,0,5,5,neg,0.0
eyeglasses,lr,0,6,6,pos,0.0
eyeglasses,lr,0,6,6,neg,0.0
eyeglasses,lr,0,7,7,pos,0.0
eyeglasses,lr,0,7,7,neg,0.0
eyeglasses,lr,0,8,8,pos,0.0
eyeglasses,lr,0,8,8,neg,0.0
eyeglasses,lr,0,9,9,pos,0.0
eyeglasses,lr,0,9,9,neg,0.0
eyeglasses,lr,0,10,10,pos,0.0
eyeglasses,lr,0,10,10,neg,0.0
eyeglasses,lr,0,11,11,pos,0.0
eyeglasses,lr,0,11,11,neg,0.0
eyeglasses,lr,0,12,12,pos,0.0
eyeglasses,lr,0,12,12,neg,0.0
eyeglasses,lr,0,13,13,pos,0.0
eyeglasses,lr,0,13,13,neg,0.0
eyeglasses,lr,0,14,14,pos,0.0
eyeglasses,lr,0,14,14,neg,0.0
eyeglasses,lr,0,15,15,pos,0.0
eyeglasses,lr,0,15,15,neg,0.0
eyeglasses,lr,0,16,16,pos,0.0
eyeglasses,lr,0,16,16,neg,0.0
eyeglasses,lr,0,17,17,pos,0.0
eyeglasses,lr,0,17,17,neg,0.0
eyeglasses,lr,0,18,18,pos,0.0
eyeglasses,lr,0,18,18,neg,0.0
eyeglasses,lr,0,19,19,pos,0.0
eyeglasses,lr,0,19,19,neg,0.0
eyeglasses,lr,0,20,20,pos,0.0
eyeglasses,lr,0,20,20,neg,0.0
eyeglasses,lr,0,21,21,pos,0.0
eyeglasses,lr,0,21,21,neg,0.0
eyeglasses,lr,0,22,22,pos,0.0
eyeglasses,lr,0,22,22,neg,0.0
eyeglasses,lr,0,23,23,pos,0.0
eyeglasses,lr,0,23,23,neg,0.0
eyeglasses,lr,1,1,0,pos,0.0
eyeglasses,lr,1,1,0,neg,0.0
eyeglasses,lr,1,2,1,pos,0.0
eyeglasses,lr,1,2,1,neg,0.0
eyeglasses,lr,1,3,2,pos,0.0
eyeglasses,lr,1,3,2,neg,0.0
eyeglasses,lr,1,4,3,pos,0.0
eyeglasses,lr,1,4,3,neg,0.00066760730937232
eyeglasses,lr,1,5,4,pos,0.0
eyeglasses,lr,1,5,4,neg,0.0
eyeglasses,lr,1,6,5,pos,0.0
eyeglasses,lr,1,6,5,neg,0.0
eyeglasses,lr,1,7,6,pos,0.0
eyeglasses,lr,1,7,6,neg,0.0
eyeglasses,lr,1,8,7,pos,0.0
eyeglasses,lr,1,8,7,neg,0.0
eyeglasses,lr,1,9,8,pos,0.0
eyeglasses,lr,1,9,8,neg,0.0
eyeglasses,lr,1,10,9,pos,0.0
eyeglasses,lr,1,10,9,neg,0.0
eyeglasses,lr,1,11,10,pos,0.0
eyeglasses,lr,1,11,10,neg,0.0
eyeglasses,lr,1,12,11,pos,0.0
eyeglasses,lr,1,12,11,neg,0.0
eyeglasses,lr,1,13,12,pos,0.0
eyeglasses,lr,1,13,12,neg,0.0
eyeglasses,lr,1,14,13,pos,0.0
eyeglasses,lr,1,14,13,neg,0.0
eyeglasses,lr,1,15,14,pos,0.0
eyeglasses,lr,1,15,14,neg,0.0
eyeglasses,lr,1,16,15,pos,0.0
eyeglasses,lr,1,16,15,neg,0.0
eyeglasses,lr,1,17,16,pos,0.0
eyeglasses,lr,1,17,16,neg,0.0
eyeglasses,lr,1,18,17,pos,0.0
eyeglasses,lr,1,18,17,neg,0.0
eyeglasses,lr,1,19,18,pos,0.0
eyeglasses,lr,1,19,18,neg,0.0
eyeglasses,lr,1,20,19,pos,0.0
eyeglasses,lr,1,20,19,neg,0.0
eyeglasses,lr,1,21,20,pos,0.0
eyeglasses,lr,1,21,20,neg,0.00019519940176082606
eyeglasses,lr,1,22,21,pos,0.0
eyeglasses,lr,1,22,21,neg,0.0
eyeglasses,lr,1,23,22,pos,0.0
eyeglasses,lr,1,23,22,neg,0.0
eyeglasses,lr,2,2,0,pos,0.0
eyeglasses,lr,2,2,0,neg,0.0
eyeglasses,lr,2,3,1,pos,0.0
eyeglasses,lr,2,3,1,neg,0.0
eyeglasses,lr,2,4,2,pos,0.0
eyeglasses,lr,2,4,2,neg,0.0006757159191657092
eyeglasses,lr,2,5,3,pos,0.0
eyeglasses,lr,2,5,3,neg,0.0
eyeglasses,lr,2,6,4,pos,0.0
eyeglasses,lr,2,6,4,neg,0.0
eyeglasses,lr,2,7,5,pos,0.0
eyeglasses,lr,2,7,5,neg,0.0
eyeglasses,lr,2,8,6,pos,0.0
eyeglasses,lr,2,8,6,neg,0.0
eyeglasses,lr,2,9,7,pos,0.0
eyeglasses,lr,2,9,7,neg,0.0
eyeglasses,lr,2,10,8,pos,0.0
eyeglasses,lr,2,10,8,neg,0.0
eyeglasses,lr,2,11,9,pos,0.0
eyeglasses,lr,2,11,9,neg,0.0
eyeglasses,lr,2,12,10,pos,0.0
eyeglasses,lr,2,12,10,neg,0.0
eyeglasses,lr,2,13,11,pos,0.0
eyeglasses,lr,2,13,11,neg,0.0
eyeglasses,lr,2,14,12,pos,0.0
eyeglasses,lr,2,14,12,neg,0.0
eyeglasses,lr,2,15,13,pos,0.0
eyeglasses,lr,2,15,13,neg,0.0
eyeglasses,lr,2,16,14,pos,0.0
eyeglasses,lr,2,16,14,neg,0.0
eyeglasses,lr,2,17,15,pos,0.0
eyeglasses,lr,2,17,15,neg,0.0
eyeglasses,lr,2,18,16,pos,0.0
eyeglasses,lr,2,18,16,neg,0.0
eyeglasses,lr,2,19,17,pos,0.0
eyeglasses,lr,2,19,17,neg,0.0
eyeglasses,lr,2,20,18,pos,0.0
eyeglasses,lr,2,20,18,neg,0.0
eyeglasses,lr,2,21,19,pos,0.0
eyeglasses,lr,2,21,19,neg,0.0
eyeglasses,lr,2,22,20,pos,0.0
eyeglasses,lr,2,22,20,neg,0.0
eyeglasses,lr,2,23,21,pos,0.0
eyeglasses,lr,2,23,21,neg,0.0
eyeglasses,lr,3,3,0,pos,0.0
eyeglasses,lr,3,3,0,neg,0.0
eyeglasses,lr,3,4,1,pos,0.0
eyeglasses,lr,3,4,1,neg,0.0
eyeglasses,lr,3,5,2,pos,0.0
eyeglasses,lr,3,5,2,neg,0.0
eyeglasses,lr,3,6,3,pos,0.0
eyeglasses,lr,3,6,3,neg,0.0
eyeglasses,lr,3,7,4,pos,0.0
eyeglasses,lr,3,7,4,neg,0.0
eyeglasses,lr,3,8,5,pos,0.0
eyeglasses,lr,3,8,5,neg,6.827855734137245e-07
eyeglasses,lr,3,9,6,pos,0.0
eyeglasses,lr,3,9,6,neg,0.0
eyeglasses,lr,3,10,7,pos,0.0
eyeglasses,lr,3,10,7,neg,0.0
eyeglasses,lr,3,11,8,pos,0.0
eyeglasses,lr,3,11,8,neg,0.0
eyeglasses,lr,3,12,9,pos,0.0
eyeglasses,lr,3,12,9,neg,0.0
eyeglasses,lr,3,13,10,pos,0.0
eyeglasses,lr,3,13,10,neg,0.0
eyeglasses,lr,3,14,11,pos,0.0
eyeglasses,lr,3,14,11,neg,0.0
eyeglasses,lr,3,15,12,pos,0.0
eyeglasses,lr,3,15,12,neg,0.0
eyeglasses,lr,3,16,13,pos,0.0
eyeglasses,lr,3,16,13,neg,0.0
eyeglasses,lr,3,17,14,pos,0.0
eyeglasses,lr,3,17,14,neg,0.0
eyeglasses,lr,3,18,15,pos,0.0
eyeglasses,lr,3,18,15,neg,0.0
eyeglasses,lr,3,19,16,pos,0.0
eyeglasses,lr,3,19,16,neg,0.0
eyeglasses,lr,3,20,17,pos,0.0
eyeglasses,lr,3,20,17,neg,0.0
eyeglasses,lr,3,21,18,pos,0.0
eyeglasses,lr,3,21,18,neg,0.0
eyeglasses,lr,3,22,19,pos,0.0
eyeglasses,lr,3,22,19,neg,0.0
eyeglasses,lr,3,23,20,pos,0.0
eyeglasses,lr,3,23,20,neg,0.0
eyeglasses,lr,4,4,0,pos,0.11992968992018693
eyeglasses,lr,4,4,0,neg,0.09858457160177037
eyeglasses,lr,4,5,1,pos,0.05547917847284034
eyeglasses,lr,4,5,1,neg,0.05091692892280397
eyeglasses,lr,4,6,2,pos,0.03203713456172741
eyeglasses,lr,4,6,2,neg,0.030665822783718877
eyeglasses,lr,4,7,3,pos,0.018042624490336223
eyeglasses,lr,4,7,3,neg,0.017467029807711976
eyeglasses,lr,4,8,4,pos,0.007130533160533359
eyeglasses,lr,4,8,4,neg,0.008326622493406655
eyeglasses,lr,4,9,5,pos,0.0017189299959345927
eyeglasses,lr,4,9,5,neg,0.0038548553878061664
eyeglasses,lr,4,10,6,pos,0.0
eyeglasses,lr,4,10,6,neg,0.002102861913346299
eyeglasses,lr,4,11,7,pos,0.0
eyeglasses,lr,4,11,7,neg,0.0013756641824558269
eyeglasses,lr,4,12,8,pos,0.0005758721036550618
eyeglasses,lr,4,12,8,neg,0.0036526484633441214
eyeglasses,lr,4,13,9,pos,0.00011386197732488057
eyeglasses,lr,4,13,9,neg,0.002514157400090866
eyeglasses,lr,4,14,10,pos,0.0
eyeglasses,lr,4,14,10,neg,0.00035038157442790485
eyeglasses,lr,4,15,11,pos,0.0
eyeglasses,lr,4,15,11,neg,0.0004756513655537198
eyeglasses,lr,4,16,12,pos,0.0
eyeglasses,lr,4,16,12,neg,0.0
eyeglasses,lr,4,17,13,pos,0.0
eyeglasses,lr,4,17,13,neg,0.0004172366755323953
eyeglasses,lr,4,18,14,pos,0.0
eyeglasses,lr,4,18,14,neg,0.0
eyeglasses,lr,4,19,15,pos,0.0
eyeglasses,lr,4,19,15,neg,0.0001540452749397847
eyeglasses,lr,4,20,16,pos,0.0
eyeglasses,lr,4,20,16,neg,0.0
eyeglasses,lr,4,21,17,pos,0.0
eyeglasses,lr,4,21,17,neg,0.0
eyeglasses,lr,4,22,18,pos,0.0
eyeglasses,lr,4,22,18,neg,0.0
eyeglasses,lr,4,23,19,pos,0.0
eyeglasses,lr,4,23,19,neg,0.0
eyeglasses,lr,5,5,0,pos,0.05975076545294766
eyeglasses,lr,5,5,0,neg,0.0446386886672856
eyeglasses,lr,5,6,1,pos,0.030721715132842498
eyeglasses,lr,5,6,1,neg,0.025142807084925112
eyeglasses,lr,5,7,2,pos,0.015581753046087998
eyeglasses,lr,5,7,2,neg,0.012729145114348084
eyeglasses,lr,5,8,3,pos,0.005479896126421746
eyeglasses,lr,5,8,3,neg,0.005927083792108823
eyeglasses,lr,5,9,4,pos,0.0007685835944231112
eyeglasses,lr,5,9,4,neg,0.0012830115223512184
eyeglasses,lr,5,10,5,pos,0.0
eyeglasses,lr,5,10,5,neg,0.0014653071341328427
eyeglasses,lr,5,11,6,pos,0.0
eyeglasses,lr,5,11,6,neg,0.001426689229197864
eyeglasses,lr,5,12,7,pos,0.0
eyeglasses,lr,5,12,7,neg,0.0012438001016374933
eyeglasses,lr,5,13,8,pos,0.0
eyeglasses,lr,5,13,8,neg,0.0005646287380394188
eyeglasses,lr,5,14,9,pos,0.0
eyeglasses,lr,5,14,9,neg,0.00022287154628175543
eyeglasses,lr,5,15,10,pos,0.0
eyeglasses,lr,5,15,10,neg,0.0
eyeglasses,lr,5,16,11,pos,0.0
eyeglasses,lr,5,16,11,neg,5.083070377454035e-05
eyeglasses,lr,5,17,12,pos,0.0
eyeglasses,lr,5,17,12,neg,0.0
eyeglasses,lr,5,18,13,pos,0.0
eyeglasses,lr,5,18,13,neg,0.0
eyeglasses,lr,5,19,14,pos,0.0
eyeglasses,lr,5,19,14,neg,0.0
eyeglasses,lr,5,20,15,pos,0.0
eyeglasses,lr,5,20,15,neg,3.635222574360775e-05
eyeglasses,lr,5,21,16,pos,0.0
eyeglasses,lr,5,21,16,neg,0.0
eyeglasses,lr,5,22,17,pos,0.0
eyeglasses,lr,5,22,17,neg,0.0
eyeglasses,lr,5,23,18,pos,0.0
eyeglasses,lr,5,23,18,neg,0.0
eyeglasses,lr,6,6,0,pos,0.17273291463719143
eyeglasses,lr,6,6,0,neg,0.15147630934554268
eyeglasses,lr,6,7,1,pos,0.09522434331099716
eyeglasses,lr,6,7,1,neg,0.08180956785498394
eyeglasses,lr,6,8,2,pos,0.03995212804631976
eyeglasses,lr,6,8,2,neg,0.03481457543531241
eyeglasses,lr,6,9,3,pos,0.01734806319089377
eyeglasses,lr,6,9,3,neg,0.017377173311948102
eyeglasses,lr,6,10,4,pos,0.009724058352134746
eyeglasses,lr,6,10,4,neg,0.0093359328094067
eyeglasses,lr,6,11,5,pos,0.005042416989693654
eyeglasses,lr,6,11,5,neg,0.006780578131077464
eyeglasses,lr,6,12,6,pos,0.00450548671225337
eyeglasses,lr,6,12,6,neg,0.005629109466920079
eyeglasses,lr,6,13,7,pos,0.003390162471597069
eyeglasses,lr,6,13,7,neg,0.004533636449866041
eyeglasses,lr,6,14,8,pos,0.0022516154391196697
eyeglasses,lr,6,14,8,neg,0.003935317011377171
eyeglasses,lr,6,15,9,pos,0.0004630454532321693
eyeglasses,lr,6,15,9,neg,0.0030227860935982953
eyeglasses,lr,6,16,10,pos,0.0
eyeglasses,lr,6,16,10,neg,0.0014010011494856034
eyeglasses,lr,6,17,11,pos,0.0
eyeglasses,lr,6,17,11,neg,0.00027656511258333794
eyeglasses,lr,6,18,12,pos,0.0
eyeglasses,lr,6,18,12,neg,0.0
eyeglasses,lr,6,19,13,pos,0.0
eyeglasses,lr,6,19,13,neg,0.00011738237843594845
eyeglasses,lr,6,20,14,pos,0.0
eyeglasses,lr,6,20,14,neg,0.0
eyeglasses,lr,6,21,15,pos,0.0
eyeglasses,lr,6,21,15,neg,0.0
eyeglasses,lr,6,22,16,pos,0.0
eyeglasses,lr,6,22,16,neg,0.0
eyeglasses,lr,6,23,17,pos,0.0
eyeglasses,lr,6,23,17,neg,0.0
eyeglasses,lr,7,7,0,pos,0.13488414714832153
eyeglasses,lr,7,7,0,neg,0.11149196657649685
eyeglasses,lr,7,8,1,pos,0.05152274631016174
eyeglasses,lr,7,8,1,neg,0.04407003255257691
eyeglasses,lr,7,9,2,pos,0.02137544949557979
eyeglasses,lr,7,9,2,neg,0.019133446503946994
eyeglasses,lr,7,10,3,pos,0.010309063375642857
eyeglasses,lr,7,10,3,neg,0.010181763377804964
eyeglasses,lr,7,11,4,pos,0.004772388398434302
eyeglasses,lr,7,11,4,neg,0.005042521696091873
eyeglasses,lr,7,12,5,pos,0.0027811444030456656
eyeglasses,lr,7,12,5,neg,0.004202792713503545
eyeglasses,lr,7,13,6,pos,0.0016761436870171842
eyeglasses,lr,7,13,6,neg,0.0031809661242909737
eyeglasses,lr,7,14,7,pos,0.0007197937028158297
eyeglasses,lr,7,14,7,neg,0.0020913211272697296
eyeglasses,lr,7,15,8,pos,0.0
eyeglasses,lr,7,15,8,neg,0.0019094521729356995
eyeglasses,lr,7,16,9,pos,0.0
eyeglasses,lr,7,16,9,neg,0.0009109480210329757
eyeglasses,lr,7,17,10,pos,0.0
eyeglasses,lr,7,17,10,neg,6.687292273777068e-05
eyeglasses,lr,7,18,11,pos,0.0
eyeglasses,lr,7,18,11,neg,0.0
eyeglasses,lr,7,19,12,pos,0.0
eyeglasses,lr,7,19,12,neg,0.0
eyeglasses,lr,7,20,13,pos,0.0
eyeglasses,lr,7,20,13,neg,0.0
eyeglasses,lr,7,21,14,pos,0.0
eyeglasses,lr,7,21,14,neg,0.0
eyeglasses,lr,7,22,15,pos,0.0
eyeglasses,lr,7,22,15,neg,0.0
eyeglasses,lr,7,23,16,pos,0.0
eyeglasses,lr,7,23,16,neg,0.0
eyeglasses,lr,8,8,0,pos,0.07200858721621128
eyeglasses,lr,8,8,0,neg,0.06021621725847215
eyeglasses,lr,8,9,1,pos,0.028794043359857024
eyeglasses,lr,8,9,1,neg,0.025073308813410966
eyeglasses,lr,8,10,2,pos,0.014916302465076026
eyeglasses,lr,8,10,2,neg,0.013169918644234224
eyeglasses,lr,8,11,3,pos,0.007364853775921221
eyeglasses,lr,8,11,3,neg,0.007721107853936537
eyeglasses,lr,8,12,4,pos,0.00540801492117593
eyeglasses,lr,8,12,4,neg,0.006493972248855284
eyeglasses,lr,8,13,5,pos,0.003978162979840993
eyeglasses,lr,8,13,5,neg,0.0047247300967019346
eyeglasses,lr,8,14,6,pos,0.002740129690157911
eyeglasses,lr,8,14,6,neg,0.003638325542682175
eyeglasses,lr,8,15,7,pos,0.0007531667775968476
eyeglasses,lr,8,15,7,neg,0.002372860082445305
eyeglasses,lr,8,16,8,pos,0.0
eyeglasses,lr,8,16,8,neg,0.001639611213093195
eyeglasses,lr,8,17,9,pos,0.0
eyeglasses,lr,8,17,9,neg,0.00048596922644428275
eyeglasses,lr,8,18,10,pos,0.0
eyeglasses,lr,8,18,10,neg,0.0004231141067019273
eyeglasses,lr,8,19,11,pos,0.0
eyeglasses,lr,8,19,11,neg,0.0
eyeglasses,lr,8,20,12,pos,0.0
eyeglasses,lr,8,20,12,neg,4.67905262002688e-06
eyeglasses,lr,8,21,13,pos,0.0
eyeglasses,lr,8,21,13,neg,0.0
eyeglasses,lr,8,22,14,pos,0.0
eyeglasses,lr,8,22,14,neg,0.0
eyeglasses,lr,8,23,15,pos,0.0
eyeglasses,lr,8,23,15,neg,7.346666330110274e-05
eyeglasses,lr,9,9,0,pos,0.05290335527928147
eyeglasses,lr,9,9,0,neg,0.038669600373101964
eyeglasses,lr,9,10,1,pos,0.02369578580513232
eyeglasses,lr,9,10,1,neg,0.017534035917820212
eyeglasses,lr,9,11,2,pos,0.010362307081943634
eyeglasses,lr,9,11,2,neg,0.009029693176861198
eyeglasses,lr,9,12,3,pos,0.005585258760647305
eyeglasses,lr,9,12,3,neg,0.005409095803180941
eyeglasses,lr,9,13,4,pos,0.0029251381875794458
eyeglasses,lr,9,13,4,neg,0.0033737628126768726
eyeglasses,lr,9,14,5,pos,0.001803990709944303
eyeglasses,lr,9,14,5,neg,0.0029202640491319265
eyeglasses,lr,9,15,6,pos,0.0
eyeglasses,lr,9,15,6,neg,0.001271813640804309
eyeglasses,lr,9,16,7,pos,0.0
eyeglasses,lr,9,16,7,neg,0.0009499451341581366
eyeglasses,lr,9,17,8,pos,0.0
eyeglasses,lr,9,17,8,neg,0.00023526916272698095
eyeglasses,lr,9,18,9,pos,0.0
eyeglasses,lr,9,18,9,neg,0.0008099859517187724
eyeglasses,lr,9,19,10,pos,0.0
eyeglasses,lr,9,19,10,neg,0.0
eyeglasses,lr,9,20,11,pos,0.0
eyeglasses,lr,9,20,11,neg,6.143997751895114e-06
eyeglasses,lr,9,21,12,pos,0.0
eyeglasses,lr,9,21,12,neg,0.0
eyeglasses,lr,9,22,13,pos,0.0
eyeglasses,lr,9,22,13,neg,0.0
eyeglasses,lr,9,23,14,pos,0.0
eyeglasses,lr,9,23,14,neg,0.0
eyeglasses,lr,10,10,0,pos,0.0136743548697702
eyeglasses,lr,10,10,0,neg,0.006633346391410333
eyeglasses,lr,10,11,1,pos,0.0038999714442087274
eyeglasses,lr,10,11,1,neg,0.0019481807162426978
eyeglasses,lr,10,12,2,pos,0.0007951005052664328
eyeglasses,lr,10,12,2,neg,0.0009811938923436347
eyeglasses,lr,10,13,3,pos,0.0
eyeglasses,lr,10,13,3,neg,0.0006682428315216704
eyeglasses,lr,10,14,4,pos,0.0
eyeglasses,lr,10,14,4,neg,0.00030573048099657996
eyeglasses,lr,10,15,5,pos,0.0
eyeglasses,lr,10,15,5,neg,0.0
eyeglasses,lr,10,16,6,pos,0.0
eyeglasses,lr,10,16,6,neg,0.0
eyeglasses,lr,10,17,7,pos,0.0
eyeglasses,lr,10,17,7,neg,0.0
eyeglasses,lr,10,18,8,pos,0.0
eyeglasses,lr,10,18,8,neg,0.0
eyeglasses,lr,10,19,9,pos,0.0
eyeglasses,lr,10,19,9,neg,0.0
eyeglasses,lr,10,20,10,pos,0.0
eyeglasses,lr,10,20,10,neg,0.0
eyeglasses,lr,10,21,11,pos,0.0
eyeglasses,lr,10,21,11,neg,5.143338072910453e-05
eyeglasses,lr,10,22,12,pos,0.0
eyeglasses,lr,10,22,12,neg,0.0
eyeglasses,lr,10,23,13,pos,0.0
eyeglasses,lr,10,23,13,neg,0.0
eyeglasses,lr,11,11,0,pos,0.0024423288200075
eyeglasses,lr,11,11,0,neg,5.155247586796641e-05
eyeglasses,lr,11,12,1,pos,0.0
eyeglasses,lr,11,12,1,neg,0.0008708145992712968
eyeglasses,lr,11,13,2,pos,0.0
eyeglasses,lr,11,13,2,neg,0.0
eyeglasses,lr,11,14,3,pos,0.0
eyeglasses,lr,11,14,3,neg,0.0
eyeglasses,lr,11,15,4,pos,0.0
eyeglasses,lr,11,15,4,neg,0.0
eyeglasses,lr,11,16,5,pos,0.0
eyeglasses,lr,11,16,5,neg,0.0
eyeglasses,lr,11,17,6,pos,0.0
eyeglasses,lr,11,17,6,neg,0.0
eyeglasses,lr,11,18,7,pos,0.0
eyeglasses,lr,11,18,7,neg,0.0
eyeglasses,lr,11,19,8,pos,0.0
eyeglasses,lr,11,19,8,neg,0.0
eyeglasses,lr,11,20,9,pos,0.0
eyeglasses,lr,11,20,9,neg,0.0
eyeglasses,lr,11,21,10,pos,0.0
eyeglasses,lr,11,21,10,neg,0.0
eyeglasses,lr,11,22,11,pos,0.0
eyeglasses,lr,11,22,11,neg,0.0
eyeglasses,lr,11,23,12,pos,0.0
eyeglasses,lr,11,23,12,neg,0.0
eyeglasses,lr,12,12,0,pos,0.0020955915319471607
eyeglasses,lr,12,12,0,neg,0.0007200603706976061
eyeglasses,lr,12,13,1,pos,0.00015516483738875486
eyeglasses,lr,12,13,1,neg,0.0
eyeglasses,lr,12,14,2,pos,0.0
eyeglasses,lr,12,14,2,neg,0.0
eyeglasses,lr,12,15,3,pos,0.0
eyeglasses,lr,12,15,3,neg,0.0
eyeglasses,lr,12,16,4,pos,0.0
eyeglasses,lr,12,16,4,neg,0.0
eyeglasses,lr,12,17,5,pos,0.0
eyeglasses,lr,12,17,5,neg,0.0
eyeglasses,lr,12,18,6,pos,0.0
eyeglasses,lr,12,18,6,neg,0.0
eyeglasses,lr,12,19,7,pos,0.0
eyeglasses,lr,12,19,7,neg,0.0
eyeglasses,lr,12,20,8,pos,0.0
eyeglasses,lr,12,20,8,neg,0.0
eyeglasses,lr,12,21,9,pos,0.0
eyeglasses,lr,12,21,9,neg,0.0
eyeglasses,lr,12,22,10,pos,0.0
eyeglasses,lr,12,22,10,neg,0.0
eyeglasses,lr,12,23,11,pos,0.0
eyeglasses,lr,12,23,11,neg,0.0
eyeglasses,lr,13,13,0,pos,0.0
eyeglasses,lr,13,13,0,neg,0.0
eyeglasses,lr,13,14,1,pos,0.0
eyeglasses,lr,13,14,1,neg,0.0
